Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000146872,TLK2,Gene Expression,0.5158639936780735,0.0,0.0,15230,3.539905984169825,3216,
ENSG00000136490,LIMD2,Gene Expression,0.5157459238473228,0.0,0.0,11305,2.5697634370930458,2909,
ENSG00000240972,MIF,Gene Expression,0.5155249524717854,0.0,0.0,19200,4.4575372515048075,3472,
ENSG00000125967,NECAB3,Gene Expression,0.515165319568371,0.0,0.0,10574,2.4716393471490994,2638,
ENSG00000163683,SMIM14,Gene Expression,0.5151447595260384,0.0,0.0,22627,5.228897515452746,3610,
ENSG00000121966,CXCR4,Gene Expression,0.5146484479473082,0.0,0.0,17081,3.9821930155614162,3439,
ENSG00000019582,CD74,Gene Expression,0.5144023590541008,0.0,0.0,104022,24.42537883047457,4154,
ENSG00000176046,NUPR1,Gene Expression,0.5134747292209653,0.0,0.0,18052,4.209576617148646,3290,
ENSG00000147676,MAL2,Gene Expression,0.5132978212413652,0.0,0.0,7339,1.7136169978562596,2275,
ENSG00000170759,KIF5B,Gene Expression,0.5130901850699768,0.0,0.0,22129,5.167198719669401,3676,
ENSG00000106211,HSPB1,Gene Expression,0.5130541424853978,0.0,0.0,21648,5.107075439299489,3649,
ENSG00000150667,FSIP1,Gene Expression,0.5126922695331463,0.0,0.0,4703,1.1301573876230269,1534,
ENSG00000211897,IGHG3,Gene Expression,0.5126902629618992,0.0,0.0,71865,18.706714373200164,3613,
ENSG00000151338,MIPOL1,Gene Expression,0.5124629065996994,0.0,0.0,6397,1.4953796020982888,2130,
ENSG00000189334,S100A14,Gene Expression,0.5121390637631598,0.0,0.0,9916,2.2476601729572416,2408,
ENSG00000168685,IL7R,Gene Expression,0.5120624354778363,0.0,0.0,18293,4.206132954755891,3314,
ENSG00000163938,GNL3,Gene Expression,0.5110953584807537,0.0,0.0,22690,5.343717714527788,3748,
ENSG00000205133,TRIQK,Gene Expression,0.5108369091650029,0.0,0.0,8820,2.0715890878732806,2602,
ENSG00000138757,G3BP2,Gene Expression,0.5105474798874187,0.0,0.0,27388,6.450804272087071,3916,
ENSG00000166228,PCBD1,Gene Expression,0.5104626550741784,0.0,0.0,10980,2.5733560426400373,2850,
ENSG00000134954,ETS1,Gene Expression,0.5096400988267569,0.0,0.0,17253,3.9732243845325232,3433,
ENSG00000144749,LRIG1,Gene Expression,0.5085485069276808,0.0,0.0,14767,3.4112709774638694,3176,
ENSG00000173457,PPP1R14B,Gene Expression,0.5082035076152128,0.0,0.0,12458,2.900967102163535,2961,
ENSG00000133318,RTN3,Gene Expression,0.5078032664093448,0.0,0.0,17511,4.134731799141374,3487,
ENSG00000170054,SERPINA9,Gene Expression,0.5077782167486794,0.0,0.0,190,0.03903560653724962,67,
ENSG00000102054,RBBP7,Gene Expression,0.5076745467912087,0.0,0.0,17168,4.024764829153614,3482,
ENSG00000013306,SLC25A39,Gene Expression,0.5072473500360914,0.0,0.0,21351,5.0055444918279095,3628,
ENSG00000103260,METRN,Gene Expression,0.5071854073369144,0.0,0.0,11522,2.633368762226702,2600,
ENSG00000173726,TOMM20,Gene Expression,0.506593996052371,0.0,0.0,21977,5.10505797652029,3642,
ENSG00000206053,JPT2,Gene Expression,0.5062619573176194,0.0,0.0,10382,2.4167988211013167,2811,
ENSG00000075539,FRYL,Gene Expression,0.506180103844797,0.0,0.0,23475,5.468582175897133,3616,
ENSG00000213585,VDAC1,Gene Expression,0.5061532055980432,0.0,0.0,12564,2.9442668573943993,3175,
ENSG00000093167,LRRFIP2,Gene Expression,0.5056253919033764,0.0,0.0,16360,3.7902605943487937,3405,
ENSG00000127074,RGS13,Gene Expression,0.5055867266717619,0.0,0.0,4524,0.9505416851472241,935,
ENSG00000141682,PMAIP1,Gene Expression,0.5053873422107344,0.0,0.0,10079,2.386924394679463,2867,
ENSG00000104904,OAZ1,Gene Expression,0.5049777547319153,0.0,0.0,85693,20.26215681408218,4158,
ENSG00000117450,PRDX1,Gene Expression,0.5048417074316421,0.0,0.0,12985,3.038602365013915,3167,
ENSG00000115414,FN1,Gene Expression,0.5047760878185298,0.0,0.0,19741,5.133537697935816,3513,
ENSG00000167895,TMC8,Gene Expression,0.5046283198842045,0.0,0.0,8517,1.9277053691478343,2588,
ENSG00000101158,NELFCD,Gene Expression,0.5045717106184304,0.0,0.0,21427,5.001451604035162,3658,
ENSG00000115109,EPB41L5,Gene Expression,0.503946561278431,0.0,0.0,8334,1.9529502325837322,2540,
ENSG00000153944,MSI2,Gene Expression,0.5031712598878979,0.0,0.0,22988,5.392782782590216,3687,
ENSG00000117143,UAP1,Gene Expression,0.5029795225953171,0.0,0.0,13678,3.2720485450298153,3266,
CD68,CD68,Antibody Capture,0.5029257455572665,0.0,0.0,89440493,21821.078575593066,4169,CD68
ENSG00000184292,TACSTD2,Gene Expression,0.502781980014104,0.0,0.0,11948,2.727934061832584,2551,
ENSG00000139168,ZCRB1,Gene Expression,0.5026814283139635,0.0,0.0,16457,3.8739621374676947,3522,
ENSG00000161542,PRPSAP1,Gene Expression,0.5025028772678862,0.0,0.0,16228,3.777613461056229,3205,
ENSG00000122565,CBX3,Gene Expression,0.5021650739323535,0.0,0.0,28048,6.562182758155015,3896,
ENSG00000173848,NET1,Gene Expression,0.5019464283936326,0.0,0.0,10206,2.372575745501686,2792,
ENSG00000185842,DNAH14,Gene Expression,0.50138603705866,0.0,0.0,6444,1.5057689365868634,2210,
ENSG00000101444,AHCY,Gene Expression,0.5008352845851767,0.0,0.0,9449,2.1933718077115425,2711,
ENSG00000115053,NCL,Gene Expression,0.5006957123788233,0.0,0.0,18411,4.277981891170579,3583,
ENSG00000055332,EIF2AK2,Gene Expression,0.5004997783549748,0.0,0.0,32014,7.535203884359139,4005,
ENSG00000197977,ELOVL2,Gene Expression,0.5001983190389832,0.0,0.0,3978,0.8983719933252976,1333,
ENSG00000211899,IGHM,Gene Expression,0.4997937335706879,0.0,0.0,64523,15.744419878958006,3802,
ENSG00000075884,ARHGAP15,Gene Expression,0.4997575106787527,0.0,0.0,17499,4.0511395348112975,3450,
ENSG00000125730,C3,Gene Expression,0.49932232134244603,0.0,0.0,23594,5.853947183485529,3719,
ENSG00000026025,VIM,Gene Expression,0.4987301911924795,0.0,0.0,79208,18.980826998192207,4156,
ENSG00000140403,DNAJA4,Gene Expression,0.4986344360857277,0.0,0.0,12981,3.0182110593317133,3095,
ENSG00000111775,COX6A1,Gene Expression,0.49826316400261744,0.0,0.0,17287,4.034022716296636,3405,
ENSG00000072310,SREBF1,Gene Expression,0.4977826969635566,0.0,0.0,9594,2.2368308833260513,2649,
ENSG00000010017,RANBP9,Gene Expression,0.49772939868699195,0.0,0.0,27075,6.330593139806271,3850,
ENSG00000115468,EFHD1,Gene Expression,0.4974634899336242,0.0,0.0,7282,1.6777741829010804,2202,
ENSG00000146731,CCT6A,Gene Expression,0.4973394388550884,0.0,0.0,20467,4.765753152483953,3626,
ENSG00000196586,MYO6,Gene Expression,0.49663362047420523,0.0,0.0,15667,3.6250135128459844,3037,
ENSG00000007312,CD79B,Gene Expression,0.49643593859677443,0.0,0.0,5109,1.173219688706558,1815,
ENSG00000138771,SHROOM3,Gene Expression,0.4945384500532066,0.0,0.0,6988,1.628468908783985,2275,
ENSG00000168672,LRATD2,Gene Expression,0.4943475302194099,0.0,0.0,7806,1.8044753255233696,2424,
ENSG00000198231,DDX42,Gene Expression,0.4940787142917673,0.0,0.0,14901,3.4449787907180545,3221,
ENSG00000109971,HSPA8,Gene Expression,0.49407074748790897,0.0,0.0,34404,8.035613785662342,4000,
ENSG00000164924,YWHAZ,Gene Expression,0.49337940594032503,0.0,0.0,26193,6.111291466085257,3863,
ENSG00000182473,EXOC7,Gene Expression,0.4933225924836789,0.0,0.0,17874,4.144301624229259,3406,
ENSG00000065357,DGKA,Gene Expression,0.49281263908670303,0.0,0.0,9662,2.1835595072114264,2763,
ENSG00000109332,UBE2D3,Gene Expression,0.4928082068390352,0.0,0.0,37370,8.782244589522518,4051,
ENSG00000164756,SLC30A8,Gene Expression,0.49261349664124804,0.0,0.0,6805,1.5608737234325103,1553,
ENSG00000124766,SOX4,Gene Expression,0.49231150883356634,0.0,0.0,17862,4.051316899341014,3074,
ENSG00000170144,HNRNPA3,Gene Expression,0.4920708906803179,0.0,0.0,57990,13.54761677746776,4108,
ENSG00000123739,PLA2G12A,Gene Expression,0.49174105780722926,0.0,0.0,10090,2.3614769478902162,2897,
ENSG00000061676,NCKAP1,Gene Expression,0.4915115811310839,0.0,0.0,12228,2.87615810994552,2996,
ENSG00000134046,MBD2,Gene Expression,0.49131766037040125,0.0,0.0,33960,7.973678529402597,4045,
ENSG00000165338,HECTD2,Gene Expression,0.4911361977776807,0.0,0.0,7959,1.8604081580614231,2346,
ENSG00000117528,ABCD3,Gene Expression,0.491106181469093,0.0,0.0,8037,1.8845767814884602,2537,
ENSG00000118816,CCNI,Gene Expression,0.49022275970457735,0.0,0.0,52467,12.196003662646861,4104,
ENSG00000169020,ATP5ME,Gene Expression,0.48989702114617306,0.0,0.0,13461,3.153908290911026,3247,
ENSG00000272047,GTF2H5,Gene Expression,0.48977854803435245,0.0,0.0,12141,2.8389154514066925,3117,
ENSG00000163444,TMEM183A,Gene Expression,0.4897641963414463,0.0,0.0,15862,3.7097437141793033,3448,
ENSG00000117479,SLC19A2,Gene Expression,0.48922141696864435,0.0,0.0,7733,1.795793638756738,2238,
ENSG00000075275,CELSR1,Gene Expression,0.4890820902163096,0.0,0.0,10109,2.3174056305646644,2563,
ENSG00000197601,FAR1,Gene Expression,0.488661733639504,0.0,0.0,13034,3.0847756674402986,3245,
ENSG00000178952,TUFM,Gene Expression,0.4881554797767073,0.0,0.0,19369,4.5215320848661396,3636,
ENSG00000185745,IFIT1,Gene Expression,0.4878924235202694,0.0,0.0,12704,2.9906372222862623,3125,
ENSG00000116667,C1orf21,Gene Expression,0.4875992199780753,0.0,0.0,10940,2.5975728015771207,3045,
ENSG00000175463,TBC1D10C,Gene Expression,0.48749303313795045,0.0,0.0,9129,2.0937197241225096,2710,
ENSG00000177885,GRB2,Gene Expression,0.48679879697804157,0.0,0.0,24437,5.713645064190259,3807,
ENSG00000115415,STAT1,Gene Expression,0.48664881300970103,0.0,0.0,37665,8.911863278616186,4045,
ENSG00000124795,DEK,Gene Expression,0.4854034082891247,0.0,0.0,24631,5.754145187871744,3846,
ENSG00000166710,B2M,Gene Expression,0.4848572014755034,0.0,0.0,90390,21.65239128755618,4143,
ENSG00000170873,MTSS1,Gene Expression,0.4847329473953289,0.0,0.0,15708,3.6591555352116694,3255,
ENSG00000110955,ATP5F1B,Gene Expression,0.48458786203440934,0.0,0.0,12975,3.0488673036971616,3239,
ENSG00000168906,MAT2A,Gene Expression,0.48410677544729347,0.0,0.0,26178,6.113359678554596,3812,
ENSG00000185046,ANKS1B,Gene Expression,0.48396629724255724,0.0,0.0,7576,1.7709081569421172,2340,
ENSG00000161813,LARP4,Gene Expression,0.4834579202863262,0.0,0.0,21173,4.99630037066538,3769,
ENSG00000087191,PSMC5,Gene Expression,0.4831835125761153,0.0,0.0,18883,4.385415637715594,3549,
ENSG00000027001,MIPEP,Gene Expression,0.4831531223723796,0.0,0.0,5338,1.2461302949475368,2050,
ENSG00000064313,TAF2,Gene Expression,0.48289578650027065,0.0,0.0,17757,4.130751607406385,3440,
ENSG00000106948,AKNA,Gene Expression,0.48260543747944,0.0,0.0,13490,3.1401122485687454,3339,
ENSG00000114023,FAM162A,Gene Expression,0.4821843152390681,0.0,0.0,11114,2.5637583138504194,2978,
ENSG00000153064,BANK1,Gene Expression,0.48211479890671083,0.0,0.0,4845,1.122927598328704,1794,
ENSG00000117691,NENF,Gene Expression,0.4817211416824733,0.0,0.0,16560,3.9098506258071697,3463,
ENSG00000160179,ABCG1,Gene Expression,0.4812094432111114,0.0,0.0,11692,2.727021628374648,3149,
ENSG00000116133,DHCR24,Gene Expression,0.48097435941558936,0.0,0.0,7853,1.8370244975805319,2401,
ENSG00000141582,CBX4,Gene Expression,0.4807183598978697,0.0,0.0,13215,3.0826916322288875,3181,
ENSG00000110492,MDK,Gene Expression,0.4806616224021042,0.0,0.0,12636,2.864696799409373,2813,
ENSG00000163689,C3orf67,Gene Expression,0.4800803361193283,0.0,0.0,3364,0.7907425623826364,1551,
ENSG00000161960,EIF4A1,Gene Expression,0.47990729198499765,0.0,0.0,35249,8.27371384200224,4018,
ENSG00000142949,PTPRF,Gene Expression,0.4795768207432915,0.0,0.0,10384,2.390658517511734,2605,
ENSG00000172757,CFL1,Gene Expression,0.4791618477009857,0.0,0.0,30789,7.147909074418468,3954,
ENSG00000113494,PRLR,Gene Expression,0.47887088309181336,0.0,0.0,7162,1.6409456690706015,2204,
ENSG00000196092,PAX5,Gene Expression,0.47883420449726877,0.0,0.0,3150,0.7102332768455261,1259,
ENSG00000125534,PPDPF,Gene Expression,0.4787334811726278,0.0,0.0,16594,3.832023254148979,3488,
ENSG00000167468,GPX4,Gene Expression,0.47844696582241814,0.0,0.0,38019,8.875342059073553,4050,
ENSG00000168743,NPNT,Gene Expression,0.4780454409378779,0.0,0.0,3015,0.7203800657190153,1400,
ENSG00000181788,SIAH2,Gene Expression,0.4777231500613335,0.0,0.0,9621,2.2486760421994676,2840,
ENSG00000189143,CLDN4,Gene Expression,0.4770030128367536,0.0,0.0,9710,2.2128990088108296,2458,
ENSG00000014824,SLC30A9,Gene Expression,0.4768713125637165,0.0,0.0,14610,3.42589428379688,3447,
ENSG00000188612,SUMO2,Gene Expression,0.476664552086153,0.0,0.0,16801,3.8901694224350516,3406,
ENSG00000186847,KRT14,Gene Expression,0.4761992566309014,0.0,0.0,3437,0.7903047843540727,944,
ENSG00000177565,TBL1XR1,Gene Expression,0.4759603454876485,0.0,0.0,20595,4.8244657425780595,3753,
ENSG00000106355,LSM5,Gene Expression,0.4754733777630558,0.0,0.0,11431,2.683027040116914,3147,
ENSG00000117983,MUC5B,Gene Expression,0.4749901743116056,0.0,0.0,2527,0.5938660461534088,1094,
ENSG00000124570,SERPINB6,Gene Expression,0.47494047362592245,0.0,0.0,20404,4.765583467344074,3608,
ENSG00000119917,IFIT3,Gene Expression,0.47473323205801604,0.0,0.0,22632,5.346030546425899,3716,
ENSG00000065361,ERBB3,Gene Expression,0.47454682166335105,0.0,0.0,6858,1.5762701162563832,2124,
ENSG00000172403,SYNPO2,Gene Expression,0.4743538837830034,0.0,0.0,10766,2.511610441935291,2833,
ENSG00000121858,TNFSF10,Gene Expression,0.47420567678346504,0.0,0.0,28332,6.657402694269654,3842,
ENSG00000138660,AP1AR,Gene Expression,0.4741589942172575,0.0,0.0,12032,2.803864974759074,3088,
ENSG00000136167,LCP1,Gene Expression,0.47379465724101316,0.0,0.0,27161,6.188467245127533,3885,
ENSG00000181019,NQO1,Gene Expression,0.47358017351877835,0.0,0.0,7535,1.7446550917740589,2375,
CD40,CD40,Antibody Capture,0.4735755524152738,0.0,0.0,83658705,20723.166625833604,4168,CD40
ENSG00000125991,ERGIC3,Gene Expression,0.4727242384730521,0.0,0.0,19126,4.478638958901111,3608,
ENSG00000132849,PATJ,Gene Expression,0.47228738827638167,0.0,0.0,21573,5.012003116362385,3626,
ENSG00000167642,SPINT2,Gene Expression,0.47214116882572027,0.0,0.0,12826,2.9814444190760994,3079,
ENSG00000156831,NSMCE2,Gene Expression,0.4719329962902778,0.0,0.0,9854,2.2967422456070476,2878,
ENSG00000144891,AGTR1,Gene Expression,0.47170043897161695,0.0,0.0,1849,0.4066388941145852,732,
ENSG00000086598,TMED2,Gene Expression,0.47167691272226553,0.0,0.0,11618,2.7286579194278024,3068,
ENSG00000181885,CLDN7,Gene Expression,0.4716028749077301,0.0,0.0,6601,1.5258837379045644,2179,
ENSG00000112378,PERP,Gene Expression,0.47154075010429475,0.0,0.0,9032,2.0835345886984062,2517,
ENSG00000081059,TCF7,Gene Expression,0.4707153332115763,0.0,0.0,5300,1.1740122600921339,2023,
ENSG00000164944,VIRMA,Gene Expression,0.47041443612009604,0.0,0.0,12277,2.875337488622887,3219,
ENSG00000070495,JMJD6,Gene Expression,0.46991026464115093,0.0,0.0,11655,2.740185482402771,3107,
ENSG00000136492,BRIP1,Gene Expression,0.4692345444122381,0.0,0.0,6278,1.4669609515351552,2224,
ENSG00000169245,CXCL10,Gene Expression,0.4691436090141518,0.0,0.0,20317,4.839160297920779,3152,
ENSG00000140391,TSPAN3,Gene Expression,0.4685837295793466,0.0,0.0,14164,3.332710210252141,3389,
ENSG00000186665,C17orf58,Gene Expression,0.4685159383465843,0.0,0.0,7043,1.6203799487364214,2223,
ENSG00000124172,ATP5F1E,Gene Expression,0.467578384281194,0.0,0.0,15009,3.4995178490411627,3484,
ENSG00000109436,TBC1D9,Gene Expression,0.46757723153134345,0.0,0.0,8702,2.021094456839191,2602,
ENSG00000100823,APEX1,Gene Expression,0.46708160733768544,0.0,0.0,13486,3.1169562171614253,3245,
ENSG00000108588,CCDC47,Gene Expression,0.46633410919037144,0.0,0.0,11131,2.631868013022772,3207,
CR2,CR2,Antibody Capture,0.46621892335182696,0.0,0.0,84559053,21465.719505321773,4168,CD21
ENSG00000101182,PSMA7,Gene Expression,0.4655583971752158,0.0,0.0,17857,4.187318523462282,3593,
ENSG00000127884,ECHS1,Gene Expression,0.46534784596842593,0.0,0.0,14673,3.44927757566433,3422,
ENSG00000109084,TMEM97,Gene Expression,0.46496094227861345,0.0,0.0,7205,1.6775548978471593,2346,
ENSG00000186868,MAPT,Gene Expression,0.46478353157670343,0.0,0.0,4080,0.9517923021127956,1714,
ENSG00000163041,H3F3A,Gene Expression,0.4645892914020448,0.0,0.0,25845,6.010898080180231,3840,
ENSG00000178568,ERBB4,Gene Expression,0.46455718905434445,0.0,0.0,5847,1.3478121053957692,2060,
ENSG00000111530,CAND1,Gene Expression,0.4645159557961289,0.0,0.0,20495,4.820326293484283,3785,
ENSG00000102804,TSC22D1,Gene Expression,0.4644699327698841,0.0,0.0,7123,1.6655591876367033,2439,
ENSG00000132704,FCRL2,Gene Expression,0.4639468454414698,0.0,0.0,4105,0.9652579960207041,1597,
ENSG00000151806,GUF1,Gene Expression,0.46394508325945133,0.0,0.0,14040,3.2929631597264075,3367,
ENSG00000144802,NFKBIZ,Gene Expression,0.4631911252427435,0.0,0.0,18430,4.308210695378017,3542,
ENSG00000120694,HSPH1,Gene Expression,0.46309915172666916,0.0,0.0,12902,3.0177866983308026,3292,
ENSG00000130396,AFDN,Gene Expression,0.4629043040971673,0.0,0.0,10369,2.4051729688272125,2845,
ENSG00000133321,PLAAT4,Gene Expression,0.4628092599891169,0.0,0.0,27514,6.412212577262975,3872,
ENSG00000173334,TRIB1,Gene Expression,0.4627278563264522,0.0,0.0,14943,3.4783963602653287,3074,
ENSG00000155096,AZIN1,Gene Expression,0.4624705355638097,0.0,0.0,15610,3.6864596918416503,3534,
ENSG00000101193,GID8,Gene Expression,0.4624517654363317,0.0,0.0,13085,3.0379568146610714,3275,
ENSG00000213886,UBD,Gene Expression,0.4623328289837891,0.0,0.0,15601,3.567270060942409,3206,
ENSG00000211898,IGHD,Gene Expression,0.46221269841253826,0.0,0.0,2244,0.5149229335871185,1013,
ENSG00000126602,TRAP1,Gene Expression,0.46190743136661105,0.0,0.0,13494,3.133135569129487,3250,
ENSG00000163950,SLBP,Gene Expression,0.460913546102945,0.0,0.0,12489,2.9155740736354723,3263,
ENSG00000112685,EXOC2,Gene Expression,0.4606726546252787,0.0,0.0,15547,3.603040432402341,3407,
ENSG00000131747,TOP2A,Gene Expression,0.46061005798508736,0.0,0.0,9544,2.2211490341210087,2682,
ENSG00000029725,RABEP1,Gene Expression,0.46060007702582983,0.0,0.0,19367,4.513149229964484,3690,
ENSG00000118308,LRMP,Gene Expression,0.46059895800821554,0.0,0.0,5922,1.3057088106826233,1878,
ENSG00000119866,BCL11A,Gene Expression,0.46036308532435893,0.0,0.0,4371,0.9927370368506133,1709,
ENSG00000102316,MAGED2,Gene Expression,0.4602352210972477,0.0,0.0,20691,4.868455068892938,3676,
ENSG00000091317,CMTM6,Gene Expression,0.4601934416993432,0.0,0.0,15153,3.5413137635366025,3429,
ENSG00000178719,GRINA,Gene Expression,0.45998666966862095,0.0,0.0,21794,5.088623769734855,3746,
ENSG00000101084,RAB5IF,Gene Expression,0.45988364107084634,0.0,0.0,11363,2.674275149508512,3145,
ENSG00000117322,CR2,Gene Expression,0.459717125396881,0.0,0.0,839,0.1707857935655165,326,
ENSG00000213047,DENND1B,Gene Expression,0.4594723031951805,0.0,0.0,11981,2.797408785822668,3180,
ENSG00000169895,SYAP1,Gene Expression,0.4592810664632763,0.0,0.0,14693,3.4489419079304935,3343,
ENSG00000099246,RAB18,Gene Expression,0.4592433896764026,0.0,0.0,14823,3.4649392790153106,3323,
ENSG00000211675,IGLC1,Gene Expression,0.459070628976104,0.0,0.0,36029,9.626656144086633,3406,
ENSG00000161981,SNRNP25,Gene Expression,0.4589364296148652,0.0,0.0,10860,2.519260371623759,3001,
ENSG00000128272,ATF4,Gene Expression,0.45859845863354004,0.0,0.0,16640,3.9169348236033352,3601,
ENSG00000076604,TRAF4,Gene Expression,0.4585672440359874,0.0,0.0,13766,3.1770175805366305,3178,
ENSG00000108176,DNAJC12,Gene Expression,0.45820602328198073,0.0,0.0,6938,1.6048663630769977,2280,
ENSG00000204628,RACK1,Gene Expression,0.45816983904261,0.0,0.0,21966,5.112621164884479,3817,
ENSG00000143797,MBOAT2,Gene Expression,0.4577699941441262,0.0,0.0,7353,1.7178329823619374,2454,
ENSG00000000419,DPM1,Gene Expression,0.45750114733889485,0.0,0.0,14486,3.427713293877723,3524,
ENSG00000120885,CLU,Gene Expression,0.4570956132551661,0.0,0.0,16082,3.5161851759689853,3061,
ENSG00000005893,LAMP2,Gene Expression,0.45660203335908756,0.0,0.0,11972,2.8216053364331697,3245,
ENSG00000244187,TMEM141,Gene Expression,0.4563618286552282,0.0,0.0,7901,1.839003542127092,2672,
ENSG00000103275,UBE2I,Gene Expression,0.45630713167034387,0.0,0.0,27019,6.297091796977038,3884,
ENSG00000120533,ENY2,Gene Expression,0.4560191926507874,0.0,0.0,13281,3.1213870877600427,3407,
ENSG00000142694,EVA1B,Gene Expression,0.4556647490715209,0.0,0.0,6489,1.4907088117898102,2245,
ENSG00000117395,EBNA1BP2,Gene Expression,0.4554845184894101,0.0,0.0,9520,2.23161803410096,2946,
ENSG00000116791,CRYZ,Gene Expression,0.45527905593236195,0.0,0.0,6670,1.572871354335773,2497,
ENSG00000204710,SPDYC,Gene Expression,0.45511356163221417,0.0,0.0,2568,0.5897171951464668,1167,
ENSG00000001630,CYP51A1,Gene Expression,0.45508740608986936,0.0,0.0,5982,1.4116728402972807,2337,
ENSG00000074696,HACD3,Gene Expression,0.4549369038053278,0.0,0.0,8301,1.9322900565177241,2633,
ENSG00000164758,MED30,Gene Expression,0.4548386138420237,0.0,0.0,7582,1.767967607381135,2642,
ENSG00000167483,NIBAN3,Gene Expression,0.45470484597393457,0.0,0.0,2580,0.6102166515708506,1177,
ENSG00000221869,CEBPD,Gene Expression,0.4543496129958719,0.0,0.0,15367,3.608501490584639,3299,
